date,timestamp,touch_type,touch_price,close_at_touch,continuation_move_pct,reversal_move_pct,open_position,day_of_week,continuation_move_pct_60min,reversal_move_pct_60min
2023-06-02,2023-06-02 09:50:00,Previous High,353.36,353.3,-0.3453,0.1528,Above Previous High,Friday,-0.382,0.3976
2023-06-05,2023-06-05 09:42:00,Previous High,355.83,356.13,0.1742,-0.2642,Between Previous High and Low,Monday,0.1742,-0.3172
2023-06-06,2023-06-06 09:30:00,Previous Low,353.85,353.85,-0.26,0.048,Between Previous High and Low,Tuesday,-0.26,0.2685
2023-06-07,2023-06-07 09:30:00,Previous High,355.82,355.93,0.3654,0.0029,Between Previous High and Low,Wednesday,0.3654,-0.6042
2023-06-07,2023-06-07 10:38:00,Previous Low,352.93,353.1,-0.1388,0.1585,Between Previous High and Low,Wednesday,-0.3683,0.1585
2023-06-09,2023-06-09 12:00:00,Previous High,353.62,353.66,-0.1046,0.1612,Above Previous High,Friday,-0.1668,0.2715
2023-06-12,2023-06-12 13:43:00,Previous High,357.66,357.76,0.144,0.014,Between Previous High and Low,Monday,0.2287,0.014
2023-06-13,2023-06-13 10:09:00,Previous High,360.76,360.95,-0.2024,0.097,Above Previous High,Tuesday,-0.2024,0.5045
2023-06-14,2023-06-14 10:05:00,Previous High,364.11,364.195,0.1511,-0.0055,Between Previous High and Low,Wednesday,0.3241,-0.0055
2023-06-15,2023-06-15 09:48:00,Previous High,366.19,366.02,0.1065,-0.1802,Between Previous High and Low,Thursday,0.497,-0.1802
2023-06-16,2023-06-16 09:31:00,Previous High,371.77,371.5899,-0.4169,0.043,Above Previous High,Friday,-0.6429,0.043
2023-06-20,2023-06-20 09:36:00,Previous Low,367.48,367.49,0.1034,-0.0517,Below Previous Low,Tuesday,0.2286,-0.977
2023-06-21,2023-06-21 09:57:00,Previous Low,363.8899,363.93,-0.3076,0.0577,Between Previous High and Low,Wednesday,-0.5688,0.088
2023-06-22,2023-06-22 09:31:00,Previous Low,360.96,360.9018,0.2466,-0.0831,Below Previous Low,Thursday,1.0334,-0.0831
2023-06-22,2023-06-22 15:54:00,Previous High,366.18,366.23,0.041,-0.0915,Below Previous Low,Thursday,0.041,-0.0915
2023-06-26,2023-06-26 11:21:00,Previous Low,360.8227,360.84,-0.0118,0.2071,Between Previous High and Low,Monday,-0.4906,0.293
2023-06-28,2023-06-28 10:28:00,Previous High,364.57,364.66,0.3264,-0.0165,Between Previous High and Low,Wednesday,0.4526,-0.1509
2023-07-03,2023-07-03 09:41:00,Previous High,370.49,370.41,0.0864,-0.0784,Between Previous High and Low,Monday,0.1188,-0.3344
2023-07-05,2023-07-05 09:30:00,Previous Low,368.97,369.52,0.374,0.1009,Below Previous Low,Wednesday,0.7751,0.1009
2023-07-05,2023-07-05 09:45:00,Previous High,370.93,370.898,0.0593,-0.1402,Below Previous Low,Wednesday,0.2912,-0.1402
2023-07-07,2023-07-07 09:46:00,Previous High,367.91,367.9,0.1658,-0.0761,Between Previous High and Low,Friday,0.1794,-0.4621
2023-07-10,2023-07-10 09:30:00,Previous Low,366.01,366.7592,0.2841,0.0683,Below Previous Low,Monday,0.2841,-0.5683
2023-07-11,2023-07-11 09:34:00,Previous High,367.05,367.0701,0.1362,-0.4114,Between Previous High and Low,Tuesday,0.1362,-0.662
2023-07-14,2023-07-14 09:30:00,Previous High,379.99,380.24,0.3947,0.0421,Between Previous High and Low,Friday,0.7553,0.0421
2023-07-17,2023-07-17 15:18:00,Previous High,382.86,382.92,0.1672,-0.0052,Between Previous High and Low,Monday,0.1672,-0.1802
2023-07-18,2023-07-18 11:49:00,Previous High,383.5,383.44,0.06,-0.1016,Between Previous High and Low,Tuesday,0.3051,-0.1016
2023-07-19,2023-07-19 09:31:00,Previous High,387.13,386.86,0.0646,-0.3035,Between Previous High and Low,Wednesday,0.0646,-0.3461
2023-07-21,2023-07-21 15:09:00,Previous Low,375.72,375.54,-0.1408,0.0266,Between Previous High and Low,Friday,-0.1408,0.1544
2023-07-24,2023-07-24 09:53:00,Previous Low,375.191,374.9,-0.2268,-0.0083,Between Previous High and Low,Monday,-0.2268,0.4715
2023-07-25,2023-07-25 09:31:00,Previous High,377.58,377.5201,0.1271,-0.0609,Between Previous High and Low,Tuesday,0.3522,-0.0609
2023-07-26,2023-07-26 09:33:00,Previous Low,376.93,376.75,-0.1327,0.1592,Between Previous High and Low,Wednesday,-0.1327,0.3024
2023-07-27,2023-07-27 14:10:00,Previous High,379.24,379.188,-0.1899,0.0132,Above Previous High,Thursday,-0.8754,0.0316
2023-07-31,2023-07-31 09:32:00,Previous High,384.52,384.52,0.0156,-0.2783,Between Previous High and Low,Monday,0.0936,-0.5279
2023-08-01,2023-08-01 09:30:00,Previous Low,382.34,381.9238,0.0235,-0.204,Below Previous Low,Tuesday,0.1072,-0.4316
2023-08-03,2023-08-03 09:37:00,Previous Low,373.13,372.92,0.2144,-0.3243,Below Previous Low,Thursday,0.3859,-0.3484
2023-08-04,2023-08-04 09:30:00,Previous High,375.95,375.91,0.4043,-0.0106,Between Previous High and Low,Friday,0.4043,-0.8166
2023-08-04,2023-08-04 15:43:00,Previous Low,371.77,371.74,-0.0646,0.0887,Between Previous High and Low,Friday,-0.0646,0.1237
2023-08-07,2023-08-07 11:33:00,Previous Low,371.53,371.615,0.0242,0.2579,Between Previous High and Low,Monday,0.0242,0.5914
2023-08-08,2023-08-08 09:44:00,Previous Low,371.51,371.48,-0.3741,-0.0054,Between Previous High and Low,Tuesday,-0.5599,-0.0054
2023-08-09,2023-08-09 10:56:00,Previous Low,368.82,368.67,-0.1247,0.0596,Between Previous High and Low,Wednesday,-0.4555,0.0596
2023-08-10,2023-08-10 09:46:00,Previous High,372.45,372.69,0.2578,0.0322,Between Previous High and Low,Thursday,0.5128,-0.3517
2023-08-10,2023-08-10 13:57:00,Previous Low,367.14,367.14,-0.0286,0.3759,Between Previous High and Low,Thursday,-0.0286,0.67
2023-08-11,2023-08-11 10:14:00,Previous Low,367.035,366.98,0.2629,-0.0347,Below Previous Low,Friday,0.2629,-0.4427
2023-08-14,2023-08-14 10:26:00,Previous High,368.0,367.73,0.1603,-0.2255,Between Previous High and Low,Monday,0.4973,-0.2255
2023-08-16,2023-08-16 09:31:00,Previous Low,365.74,365.7,-0.1476,0.2174,Between Previous High and Low,Wednesday,-0.1476,0.4621
2023-08-17,2023-08-17 09:54:00,Previous Low,362.32,362.05,-0.1242,0.1156,Between Previous High and Low,Thursday,-0.4609,0.1156
2023-08-18,2023-08-18 14:31:00,Previous Low,358.16,358.21,0.1857,0.0059,Below Previous Low,Friday,0.1857,-0.1927
2023-08-21,2023-08-21 11:16:00,Previous High,359.41,359.4401,-0.0,0.153,Above Previous High,Monday,-0.0723,0.3144
2023-08-22,2023-08-22 09:54:00,Previous High,364.59,364.69,-0.0933,0.0631,Above Previous High,Tuesday,-0.277,0.3045
2023-08-23,2023-08-23 09:57:00,Previous High,366.56,366.62,0.1119,-0.0573,Between Previous High and Low,Wednesday,0.6138,-0.0573
2023-08-24,2023-08-24 09:38:00,Previous High,370.22,370.456,-0.2161,0.0824,Above Previous High,Thursday,-1.2101,0.0824
2023-08-25,2023-08-25 10:36:00,Previous Low,360.9,360.97,-0.3159,0.302,Between Previous High and Low,Friday,-0.6428,0.302
2023-08-28,2023-08-28 09:42:00,Previous High,365.74,365.75,-0.2816,0.2461,Above Previous High,Monday,-0.2816,0.3363
2023-08-29,2023-08-29 09:42:00,Previous High,367.71,367.76,0.2883,-0.0054,Between Previous High and Low,Tuesday,1.338,-0.0054
2023-08-30,2023-08-30 09:31:00,Previous High,375.13,375.24,0.1306,-0.2666,Between Previous High and Low,Wednesday,0.5172,-0.3385
2023-08-31,2023-08-31 09:30:00,Previous High,377.4467,377.6,0.2605,0.0062,Between Previous High and Low,Thursday,0.5281,-0.0097
2023-09-01,2023-09-01 09:35:00,Previous High,379.719,379.5,-0.5185,-0.0234,Above Previous High,Friday,-0.6766,-0.0234
2023-09-05,2023-09-05 09:35:00,Previous Low,376.0801,376.5,0.0399,0.3403,Between Previous High and Low,Tuesday,-0.0665,0.4493
2023-09-06,2023-09-06 10:01:00,Previous Low,375.83,375.82,-0.322,-0.0027,Between Previous High and Low,Wednesday,-0.471,-0.0027
2023-09-07,2023-09-07 15:50:00,Previous Low,372.7,372.34,-0.0326,-0.2656,Below Previous Low,Thursday,-0.0326,-0.2656
2023-09-08,2023-09-08 09:31:00,Previous High,372.85,372.94,0.3192,0.0134,Between Previous High and Low,Friday,0.5364,0.0134
2023-09-11,2023-09-11 09:39:00,Previous High,374.85,374.86,-0.2268,0.0747,Above Previous High,Monday,-0.3175,0.0747
2023-09-12,2023-09-12 11:09:00,Previous Low,373.66,373.659,-0.0963,0.0291,Between Previous High and Low,Tuesday,-0.0963,0.2569
2023-09-13,2023-09-13 10:06:00,Previous Low,372.5,372.512,-0.1262,0.1128,Between Previous High and Low,Wednesday,-0.1664,0.706
2023-09-14,2023-09-14 09:30:00,Previous High,375.84,375.66,-0.1996,0.0559,Above Previous High,Thursday,-0.5188,0.0559
2023-09-15,2023-09-15 09:43:00,Previous Low,373.89,374.08,-0.0481,0.099,Between Previous High and Low,Friday,-0.353,0.099
2023-09-18,2023-09-18 09:31:00,Previous Low,369.86,369.78,0.3623,-0.1136,Below Previous Low,Monday,0.3947,-0.1136
2023-09-19,2023-09-19 09:30:00,Previous Low,369.03,368.92,-0.1192,0.1138,Between Previous High and Low,Tuesday,-0.4471,0.1992
2023-09-20,2023-09-20 09:30:00,Previous High,370.6826,370.2569,-0.2192,0.0964,Above Previous High,Wednesday,-0.3029,0.1693
2023-09-22,2023-09-22 11:32:00,Previous High,361.6,361.385,0.0553,-0.094,Between Previous High and Low,Friday,0.0553,-0.318
2023-09-22,2023-09-22 15:52:00,Previous Low,357.65,357.625,-0.014,0.2013,Between Previous High and Low,Friday,-0.014,0.2013
2023-09-25,2023-09-25 09:40:00,Previous Low,357.59,357.75,0.1734,-0.0614,Below Previous Low,Monday,0.3048,-0.2419
2023-09-26,2023-09-26 09:53:00,Previous Low,355.93,355.9805,-0.1,0.059,Between Previous High and Low,Tuesday,-0.3652,0.1826
2023-09-27,2023-09-27 12:02:00,Previous Low,353.2101,353.13,-0.1048,0.0368,Between Previous High and Low,Wednesday,-0.1359,0.1387
2023-09-28,2023-09-28 11:24:00,Previous High,356.98,357.095,0.2997,-0.0224,Between Previous High and Low,Thursday,0.7311,-0.0224
2023-09-29,2023-09-29 11:34:00,Previous High,360.17,360.07,-0.1854,0.0528,Above Previous High,Friday,-0.2416,0.1388
2023-10-03,2023-10-03 10:05:00,Previous Low,357.92,358.1,-0.4219,0.1313,Between Previous High and Low,Tuesday,-0.7963,0.1313
2023-10-05,2023-10-05 10:40:00,Previous Low,355.3,355.28,-0.045,0.1435,Between Previous High and Low,Thursday,-0.045,0.318
2023-10-06,2023-10-06 09:40:00,Previous Low,355.14,355.0,-0.0549,0.5646,Between Previous High and Low,Friday,-0.0549,1.1686
2023-10-06,2023-10-06 11:07:00,Previous High,360.15,359.92,0.0916,-0.1055,Between Previous High and Low,Friday,0.9801,-0.1555
2023-10-09,2023-10-09 13:43:00,Previous High,365.91,365.99,0.1216,-0.0328,Between Previous High and Low,Monday,0.2952,-0.0328
2023-10-10,2023-10-10 09:30:00,Previous High,367.11,366.77,0.0627,-0.1961,Between Previous High and Low,Tuesday,0.5775,-0.1961
2023-10-11,2023-10-11 09:37:00,Previous High,371.28,371.31,0.0108,-0.2909,Between Previous High and Low,Wednesday,0.0108,-0.5225
2023-10-12,2023-10-12 09:31:00,Previous High,371.412,371.54,-0.0019,0.2418,Above Previous High,Thursday,-0.0867,0.5326
2023-10-13,2023-10-13 10:52:00,Previous Low,367.5,367.3,-0.1796,-0.0273,Between Previous High and Low,Friday,-0.6204,-0.0273
2023-10-17,2023-10-17 10:13:00,Previous Low,366.47,366.4,0.2524,-0.0791,Below Previous Low,Tuesday,0.4693,-0.0791
2023-10-18,2023-10-18 14:51:00,Previous Low,363.66,363.73,-0.0275,0.1732,Between Previous High and Low,Wednesday,-0.451,0.1732
2023-10-19,2023-10-19 11:18:00,Previous Low,362.02,362.08,-0.0414,0.2735,Between Previous High and Low,Thursday,-0.0414,1.0193
2023-10-20,2023-10-20 09:30:00,Previous Low,359.16,358.82,-0.2645,0.1643,Between Previous High and Low,Friday,-0.6682,0.245
2023-10-23,2023-10-23 10:08:00,Previous Low,354.37,354.0101,0.0988,-0.1467,Below Previous Low,Monday,0.4459,-0.1467
2023-10-24,2023-10-24 10:30:00,Previous High,359.26,359.13,0.1334,-0.1336,Between Previous High and Low,Tuesday,0.1809,-0.3786
2023-10-25,2023-10-25 09:31:00,Previous Low,355.79,355.77,-0.4413,-0.0056,Between Previous High and Low,Wednesday,-0.7195,-0.0056
2023-10-26,2023-10-26 09:33:00,Previous Low,349.75,350.05,0.0858,-0.5347,Below Previous Low,Thursday,0.0858,-1.2237
2023-10-30,2023-10-30 09:37:00,Previous High,348.84,349.01,0.4099,0.0298,Between Previous High and Low,Monday,0.4873,-0.5705
2023-10-31,2023-10-31 13:43:00,Previous High,350.54,350.43,0.0371,-0.1369,Between Previous High and Low,Tuesday,0.0941,-0.2168
2023-11-06,2023-11-06 09:30:00,Previous High,369.02,369.18,0.206,-0.1382,Between Previous High and Low,Monday,0.206,-0.271
2023-11-07,2023-11-07 09:33:00,Previous High,369.78,369.625,-0.1988,0.0838,Above Previous High,Tuesday,-0.1988,0.6558
2023-11-08,2023-11-08 09:34:00,Previous High,373.58,373.618,0.0428,-0.174,Between Previous High and Low,Wednesday,0.0562,-0.4524
2023-11-09,2023-11-09 09:30:00,Previous High,373.79,373.59,-0.0321,-0.2863,Between Previous High and Low,Thursday,0.1418,-0.3719
2023-11-09,2023-11-09 14:19:00,Previous Low,370.62,370.66,0.0081,0.3292,Between Previous High and Low,Thursday,-0.2617,0.3292
2023-11-10,2023-11-10 11:55:00,Previous High,374.8,374.6,0.1067,-0.0605,Between Previous High and Low,Friday,0.563,-0.0605
2023-11-15,2023-11-15 09:52:00,Previous High,386.26,386.26,-0.0697,0.0725,Above Previous High,Wednesday,-0.0697,0.3858
2023-11-16,2023-11-16 09:30:00,Previous Low,384.235,384.81,0.0052,0.1835,Between Previous High and Low,Thursday,0.0052,0.5036
2023-11-17,2023-11-17 13:11:00,Previous High,386.19,386.195,0.0777,-0.0,Between Previous High and Low,Friday,0.2279,-0.0621
2023-11-20,2023-11-20 09:31:00,Previous High,387.07,387.24,0.2842,0.0078,Between Previous High and Low,Monday,0.4082,0.0078
2023-11-22,2023-11-22 10:17:00,Previous High,389.23,389.37,-0.0488,0.3237,Above Previous High,Wednesday,-0.0488,0.5293
2023-11-24,2023-11-24 09:31:00,Previous Low,389.04,389.43,0.0643,0.311,Between Previous High and Low,Friday,-0.0823,0.311
2023-11-27,2023-11-27 09:35:00,Previous Low,388.5,388.46,-0.0566,0.2239,Between Previous High and Low,Monday,-0.0566,0.4376
2023-11-27,2023-11-27 11:52:00,Previous High,390.25,390.22,0.0833,-0.023,Between Previous High and Low,Monday,0.123,-0.023
2023-11-28,2023-11-28 09:44:00,Previous Low,388.28,388.305,-0.0592,0.1365,Between Previous High and Low,Tuesday,-0.0592,0.4971
2023-11-29,2023-11-29 11:13:00,Previous High,390.78,390.77,-0.1331,0.0307,Above Previous High,Wednesday,-0.2226,0.0563
2023-11-30,2023-11-30 09:38:00,Previous Low,389.46,389.26,-0.3723,-0.0437,Between Previous High and Low,Thursday,-0.5726,-0.0411
2023-12-04,2023-12-04 09:30:00,Previous Low,386.0726,386.06,-0.1587,0.09,Between Previous High and Low,Monday,-0.7311,0.09
2023-12-05,2023-12-05 10:00:00,Previous High,386.595,386.93,0.2884,-0.0194,Between Previous High and Low,Tuesday,0.4902,-0.097
2023-12-06,2023-12-06 09:35:00,Previous High,388.5,388.66,-0.1377,0.1158,Above Previous High,Wednesday,-0.5097,0.1158
2023-12-07,2023-12-07 12:00:00,Previous High,390.37,390.2301,-0.0179,-0.1102,Between Previous High and Low,Thursday,0.1768,-0.123
2023-12-08,2023-12-08 10:07:00,Previous High,391.27,391.5,0.2939,-0.0115,Between Previous High and Low,Friday,0.3169,-0.2556
2023-12-11,2023-12-11 09:33:00,Previous High,392.62,392.7,0.2038,-0.1783,Between Previous High and Low,Monday,0.3668,-0.1783
2023-12-12,2023-12-12 09:56:00,Previous High,395.79,395.79,0.1564,-0.0202,Between Previous High and Low,Tuesday,0.2274,-0.0202
2023-12-14,2023-12-14 10:17:00,Previous High,404.36,404.24,-0.0618,0.1385,Above Previous High,Thursday,-0.2943,0.1434
2023-12-15,2023-12-15 11:28:00,Previous High,406.3,406.12,0.059,-0.0418,Between Previous High and Low,Friday,0.059,-0.2141
2023-12-18,2023-12-18 11:52:00,Previous High,406.5399,406.515,0.0172,-0.0861,Between Previous High and Low,Monday,0.1378,-0.0861
2023-12-19,2023-12-19 09:30:00,Previous High,407.99,408.06,0.0907,-0.1152,Between Previous High and Low,Tuesday,0.1422,-0.1152
2023-12-20,2023-12-20 10:00:00,Previous High,409.34,409.2003,0.0757,-0.0733,Between Previous High and Low,Wednesday,0.276,-0.0733
2023-12-20,2023-12-20 14:47:00,Previous Low,407.345,407.14,-0.6469,-0.0503,Between Previous High and Low,Wednesday,-0.9537,-0.0503
2023-12-22,2023-12-22 14:05:00,Previous High,408.14,407.955,-0.0417,0.0956,Above Previous High,Friday,-0.407,0.1593
2023-12-26,2023-12-26 09:41:00,Previous High,409.97,409.9,0.0659,-0.0512,Between Previous High and Low,Tuesday,0.1085,-0.0634
2023-12-27,2023-12-27 09:30:00,Previous High,411.56,411.53,0.0231,-0.1239,Between Previous High and Low,Wednesday,0.0374,-0.3596
2023-12-28,2023-12-28 10:05:00,Previous High,411.7875,411.725,-0.0601,0.0273,Above Previous High,Thursday,-0.0601,0.184
2023-12-29,2023-12-29 09:37:00,Previous Low,410.94,411.245,0.0316,0.1314,Between Previous High and Low,Friday,-0.0827,0.1703
2024-01-03,2024-01-03 09:34:00,Previous Low,400.24,399.99,0.1224,-0.1149,Below Previous Low,Wednesday,0.1899,-0.3823
2024-01-04,2024-01-04 10:08:00,Previous Low,397.89,397.74,0.1204,-0.088,Below Previous Low,Thursday,0.1885,-0.103
2024-01-05,2024-01-05 13:17:00,Previous Low,396.06,396.18,-0.0101,0.1742,Between Previous High and Low,Friday,-0.0101,0.4595
2024-01-08,2024-01-08 09:40:00,Previous High,399.56,399.45,0.1276,-0.1101,Between Previous High and Low,Monday,0.473,-0.1101
2024-01-09,2024-01-09 11:53:00,Previous High,405.24,405.27,0.1604,0.0099,Between Previous High and Low,Tuesday,0.2216,0.0099
2024-01-10,2024-01-10 09:32:00,Previous High,406.69,406.7,0.0516,-0.091,Between Previous High and Low,Wednesday,0.0516,-0.3737
2024-01-11,2024-01-11 09:45:00,Previous High,409.515,409.39,-0.2651,0.0569,Above Previous High,Thursday,-0.8681,0.0569
2024-01-12,2024-01-12 09:45:00,Previous High,411.2004,411.19,0.0096,-0.1411,Between Previous High and Low,Friday,0.0096,-0.6056
2024-01-16,2024-01-16 09:30:00,Previous Low,408.15,408.68,-0.0809,0.2132,Between Previous High and Low,Tuesday,-0.3234,0.5562
2024-01-17,2024-01-17 15:50:00,Previous Low,406.83,407.26,0.1856,0.059,Below Previous Low,Wednesday,0.1856,0.059
2024-01-22,2024-01-22 10:48:00,Previous High,421.35,421.355,-0.0,0.1756,Above Previous High,Monday,-0.0285,0.3406
2024-01-23,2024-01-23 09:32:00,Previous Low,421.12,421.04,-0.1306,0.2208,Between Previous High and Low,Tuesday,-0.1306,0.3134
2024-01-25,2024-01-25 13:56:00,Previous Low,425.33,425.365,-0.2351,0.0165,Between Previous High and Low,Thursday,-0.3174,0.0494
2024-01-26,2024-01-26 09:30:00,Previous Low,423.98,424.57,-0.0566,0.184,Between Previous High and Low,Friday,-0.1887,0.2665
2024-01-29,2024-01-29 14:36:00,Previous High,426.21,426.08,0.0305,-0.034,Between Previous High and Low,Monday,0.5021,-0.0657
2024-02-07,2024-02-07 09:30:00,Previous High,430.22,430.1,-0.2417,0.0128,Above Previous High,Wednesday,-0.2627,0.5741
2024-02-08,2024-02-08 10:48:00,Previous High,432.83,433.0005,0.1456,0.0277,Between Previous High and Low,Thursday,0.1548,-0.0393
2024-02-09,2024-02-09 09:30:00,Previous High,433.56,433.6,-0.0968,0.0946,Above Previous High,Friday,-0.0968,0.4555
2024-02-12,2024-02-12 10:52:00,Previous High,437.845,437.98,0.0891,-0.0194,Between Previous High and Low,Monday,0.2958,-0.0194
2024-02-14,2024-02-14 09:30:00,Previous High,431.27,431.57,0.1623,-0.2643,Between Previous High and Low,Wednesday,0.32,-0.2643
2024-02-15,2024-02-15 09:33:00,Previous High,433.65,433.95,-0.1683,0.0784,Above Previous High,Thursday,-0.4439,0.0784
2024-02-16,2024-02-16 09:30:00,Previous High,434.98,434.69,-0.0345,-0.2396,Between Previous High and Low,Friday,-0.0345,-1.1794
2024-02-16,2024-02-16 09:54:00,Previous Low,431.33,431.23,-0.3431,0.0383,Between Previous High and Low,Friday,-0.3431,0.2356
2024-02-20,2024-02-20 09:32:00,Previous Low,429.85,429.78,0.0326,-0.8794,Below Previous Low,Tuesday,0.0326,-1.3121
2024-02-21,2024-02-21 09:47:00,Previous Low,423.5,423.62,-0.0118,0.2397,Between Previous High and Low,Wednesday,-0.0118,0.425
2024-02-23,2024-02-23 09:57:00,Previous High,439.12,438.78,-0.1594,0.0478,Above Previous High,Friday,-0.386,0.0478
2024-02-27,2024-02-27 09:40:00,Previous Low,436.355,436.26,-0.1249,0.0607,Between Previous High and Low,Tuesday,-0.1249,0.3747
2024-02-28,2024-02-28 09:33:00,Previous Low,435.025,434.98,-0.0287,0.2195,Between Previous High and Low,Wednesday,-0.1667,0.2195
2024-02-29,2024-02-29 11:30:00,Previous High,436.67,436.78,-0.3698,0.0777,Above Previous High,Thursday,-0.3779,0.1969
2024-03-01,2024-03-01 09:30:00,Previous High,440.09,440.25,0.2227,0.0023,Between Previous High and Low,Friday,0.5022,-0.0545
2024-03-06,2024-03-06 12:00:00,Previous High,440.95,440.8099,0.1429,-0.0544,Between Previous High and Low,Wednesday,0.2359,-0.0771
2024-03-07,2024-03-07 09:44:00,Previous High,441.99,441.94,-0.2557,0.2014,Above Previous High,Thursday,-0.2557,0.5679
2024-03-08,2024-03-08 09:48:00,Previous High,446.72,446.685,0.1771,-0.0627,Between Previous High and Low,Friday,0.4298,-0.066
2024-03-08,2024-03-08 12:52:00,Previous Low,440.86,440.89,-0.3992,0.0295,Between Previous High and Low,Friday,-0.5716,0.0295
2024-03-11,2024-03-11 10:54:00,Previous Low,438.34,438.29,0.0662,-0.1163,Below Previous Low,Monday,0.0662,-0.5065
2024-03-12,2024-03-12 09:34:00,Previous High,438.66,438.61,-0.3538,0.0638,Above Previous High,Tuesday,-0.5015,0.7455
2024-03-14,2024-03-14 09:49:00,Previous Low,439.12,439.07,-0.2505,0.0068,Between Previous High and Low,Thursday,-0.394,0.3666
2024-03-15,2024-03-15 09:30:00,Previous Low,436.39,436.16,0.0229,-0.3139,Below Previous Low,Friday,0.0229,-0.7081
2024-03-18,2024-03-18 09:30:00,Previous High,438.8733,438.995,0.2727,-0.0281,Between Previous High and Low,Monday,0.4937,-0.0281
2024-03-19,2024-03-19 12:30:00,Previous Low,437.13,437.05,0.0686,-0.032,Below Previous Low,Tuesday,0.4026,-0.032
2024-03-20,2024-03-20 09:37:00,Previous High,438.98,438.89,-0.1948,0.0273,Above Previous High,Wednesday,-0.2096,0.1139
2024-03-22,2024-03-22 10:02:00,Previous Low,445.67,445.575,0.083,-0.1122,Below Previous Low,Friday,0.083,-0.2491
2024-03-25,2024-03-25 10:08:00,Previous Low,444.49,444.45,0.144,-0.0225,Below Previous Low,Monday,0.2407,-0.0225
2024-03-26,2024-03-26 09:30:00,Previous High,446.26,446.18,-0.0672,0.1457,Above Previous High,Tuesday,-0.1367,0.2162
2024-03-27,2024-03-27 10:01:00,Previous Low,443.09,443.045,-0.2188,0.0068,Between Previous High and Low,Wednesday,-0.2618,0.0858
2024-04-01,2024-04-01 09:33:00,Previous High,445.64,445.76,0.4129,0.0114,Between Previous High and Low,Monday,0.4241,-0.0696
2024-04-01,2024-04-01 11:16:00,Previous Low,443.65,443.54,-0.0857,0.1014,Between Previous High and Low,Monday,-0.142,0.1984
2024-04-03,2024-04-03 10:02:00,Previous High,441.43,441.4801,0.145,-0.077,Between Previous High and Low,Wednesday,0.5108,-0.077
2024-04-04,2024-04-04 14:10:00,Previous High,444.0,443.67,-0.3626,0.009,Above Previous High,Thursday,-1.4572,0.009
2024-04-09,2024-04-09 09:33:00,Previous High,442.5,442.5,-0.1593,0.1614,Above Previous High,Tuesday,-0.7887,0.1614
2024-04-10,2024-04-10 09:32:00,Previous Low,437.44,437.655,0.1829,-0.1554,Below Previous Low,Wednesday,0.2812,-0.2652
2024-04-11,2024-04-11 10:07:00,Previous High,439.24,439.27,-0.2914,0.1093,Above Previous High,Thursday,-0.2914,0.2732
2024-04-12,2024-04-12 12:38:00,Previous Low,437.96,437.9898,-0.097,0.0639,Between Previous High and Low,Friday,-0.2283,0.1324
2024-04-15,2024-04-15 12:30:00,Previous Low,436.88,436.73,-0.1556,0.0183,Between Previous High and Low,Monday,-1.1365,0.0732
2024-04-16,2024-04-16 09:38:00,Previous Low,430.21,430.66,-0.1,0.2348,Between Previous High and Low,Tuesday,-0.1,0.5114
2024-04-17,2024-04-17 10:22:00,Previous Low,429.7,429.75,-0.0396,0.2516,Between Previous High and Low,Wednesday,-0.2886,0.2516
2024-04-18,2024-04-18 09:36:00,Previous Low,424.9,424.41,-0.3224,0.0165,Between Previous High and Low,Thursday,-0.3224,0.5342
2024-04-19,2024-04-19 09:46:00,Previous Low,422.52,422.58,0.0118,-0.4426,Below Previous Low,Friday,0.0118,-0.9467
2024-04-23,2024-04-23 09:31:00,Previous High,421.18,421.33,0.0997,-0.1306,Between Previous High and Low,Tuesday,0.8524,-0.1306
2024-04-24,2024-04-24 11:07:00,Previous High,426.28,426.4,-0.0633,0.0915,Above Previous High,Wednesday,-0.3097,0.1642
2024-04-25,2024-04-25 13:48:00,Previous Low,424.2,424.26,0.1297,-0.033,Below Previous Low,Thursday,0.1438,-0.3607
2024-04-29,2024-04-29 09:39:00,Previous High,432.55,432.4915,-0.3745,-0.0139,Above Previous High,Monday,-0.3815,0.1017
2024-04-30,2024-04-30 11:09:00,Previous Low,429.98,430.19,-0.1977,0.0721,Between Previous High and Low,Tuesday,-0.3093,0.0721
2024-05-01,2024-05-01 14:28:00,Previous Low,424.17,424.41,0.2664,-0.4479,Below Previous Low,Wednesday,1.4075,-0.4479
2024-05-02,2024-05-02 10:09:00,Previous Low,420.66,420.96,0.0713,0.4731,Between Previous High and Low,Thursday,0.0713,0.9794
2024-05-07,2024-05-07 09:50:00,Previous High,440.34,440.42,-0.0454,0.0954,Above Previous High,Tuesday,-0.0818,0.1858
2024-05-08,2024-05-08 09:55:00,Previous Low,439.58,439.61,0.0842,-0.0432,Below Previous Low,Wednesday,0.4322,-0.0614
2024-05-09,2024-05-09 11:30:00,Previous High,441.48,441.48,0.017,-0.1019,Between Previous High and Low,Thursday,0.017,-0.3443
2024-05-10,2024-05-10 10:28:00,Previous High,441.6,441.51,-0.1042,0.0156,Above Previous High,Friday,-0.2493,0.1234
2024-05-14,2024-05-14 10:23:00,Previous High,444.09,444.0099,0.1982,-0.0203,Between Previous High and Low,Tuesday,0.1982,-0.2725
2024-05-16,2024-05-16 09:41:00,Previous High,453.15,453.11,0.0728,-0.0485,Between Previous High and Low,Thursday,0.1347,-0.1258
